1,53,App\Card,https://i.imgur.com/ckEiAnA.jpg,not_awaken,1
2,53,App\Card,https://i.imgur.com/wlztWIS.jpg,is_awaken,1
3,54,App\Card,https://i.imgur.com/VHwKKpn.jpg,not_awaken,1
4,54,App\Card,https://i.imgur.com/gYrSHlV.jpg,is_awaken,1
5,55,App\Card,https://i.imgur.com/PhOv18r.jpg,not_awaken,1
6,55,App\Card,https://i.imgur.com/CB6V5v9.jpg,is_awaken,1
7,56,App\Card,https://i.imgur.com/I5SNXNc.jpg,not_awaken,1
8,56,App\Card,https://i.imgur.com/JgiqDaz.jpg,is_awaken,1
9,57,App\Card,https://i.imgur.com/gMpHa3J.jpg,not_awaken,1
10,57,App\Card,https://i.imgur.com/J5SHsuD.jpg,is_awaken,1
11,58,App\Card,https://i.imgur.com/Bia6yhx.jpg,not_awaken,1
12,58,App\Card,https://i.imgur.com/UmxCawy.jpg,is_awaken,1
13,59,App\Card,https://i.imgur.com/a1anGuj.jpg,not_awaken,1
14,59,App\Card,https://i.imgur.com/uE31muy.jpg,is_awaken,1
15,60,App\Card,https://i.imgur.com/jmHoNSB.jpg,not_awaken,1
16,60,App\Card,https://i.imgur.com/qHcs1Mx.jpg,is_awaken,1
17,61,App\Card,https://i.imgur.com/JlN0iAd.jpg,not_awaken,1
18,61,App\Card,https://i.imgur.com/qXJfZit.jpg,is_awaken,1
19,62,App\Card,https://i.imgur.com/dGooSYf.jpg,not_awaken,1
20,62,App\Card,https://i.imgur.com/Hc16iqm.jpg,is_awaken,1
21,63,App\Card,https://i.imgur.com/nLKfixB.jpg,not_awaken,1
22,63,App\Card,https://i.imgur.com/N5bgzc2.jpg,is_awaken,1
23,64,App\Card,https://i.imgur.com/caEd8pD.jpg,not_awaken,1
24,64,App\Card,https://i.imgur.com/QPLMYNq.jpg,is_awaken,1
25,65,App\Card,https://i.imgur.com/KFlPm0f.jpg,not_awaken,1
26,65,App\Card,https://i.imgur.com/soJ9amI.jpg,is_awaken,1
