1,90,App\Card,https://i.imgur.com/B8gAz8U.jpg,not_awaken,1
2,90,App\Card,https://i.imgur.com/AoOoDpQ.jpg,is_awaken,1
3,91,App\Card,https://i.imgur.com/VRcui2h.jpg,not_awaken,1
4,91,App\Card,https://i.imgur.com/WuPB4uR.jpg,is_awaken,1
5,92,App\Card,https://i.imgur.com/BXBLiKS.jpg,not_awaken,1
6,92,App\Card,https://i.imgur.com/jK1hbju.jpg,is_awaken,1
7,93,App\Card,https://i.imgur.com/x7KeF8s.jpg,not_awaken,1
8,93,App\Card,https://i.imgur.com/QOYza8f.jpg,is_awaken,1
9,94,App\Card,https://i.imgur.com/Wdvamzi.jpg,not_awaken,1
10,94,App\Card,https://i.imgur.com/EGNikw4.jpg,is_awaken,1
11,95,App\Card,https://i.imgur.com/X7CQwt0.jpg,not_awaken,1
12,95,App\Card,https://i.imgur.com/dKjSQbv.jpg,is_awaken,1
13,96,App\Card,https://i.imgur.com/CKwuxok.jpg,not_awaken,1
14,96,App\Card,https://i.imgur.com/mVqo7LS.jpg,is_awaken,1
15,97,App\Card,https://i.imgur.com/t7dhknB.jpg,not_awaken,1
16,97,App\Card,https://i.imgur.com/ri0nJwm.jpg,is_awaken,1
17,98,App\Card,https://i.imgur.com/ShzvBzK.jpg,not_awaken,1
18,98,App\Card,https://i.imgur.com/8oMhn7F.jpg,is_awaken,1
19,99,App\Card,https://i.imgur.com/rDjcnHk.jpg,not_awaken,1
20,99,App\Card,https://i.imgur.com/BozBqwW.jpg,is_awaken,1
21,100,App\Card,https://i.imgur.com/GSOxLtQ.jpg,not_awaken,1
22,100,App\Card,https://i.imgur.com/4OAwCOW.jpg,is_awaken,1
23,101,App\Card,https://i.imgur.com/PPBzvIn.jpg,not_awaken,1
24,101,App\Card,https://i.imgur.com/l0nzMFT.jpg,is_awaken,1
25,102,App\Card,https://i.imgur.com/s2P1X06.jpg,not_awaken,1
26,102,App\Card,https://i.imgur.com/FSqHVWM.jpg,is_awaken,1
27,103,App\Card,https://i.imgur.com/2uJtey9.jpg,not_awaken,1
28,103,App\Card,https://i.imgur.com/w5fOMFU.jpg,is_awaken,1
29,112,App\Card,https://i.imgur.com/6Fwa4Sc.jpg,not_awaken,1
30,112,App\Card,https://i.imgur.com/LFzJafZ.jpg,is_awaken,1
31,113,App\Card,https://i.imgur.com/I6XBF13.jpg,not_awaken,1
32,113,App\Card,https://i.imgur.com/y5VmvpF.jpg,is_awaken,1
33,114,App\Card,https://i.imgur.com/iQN0B9h.jpg,not_awaken,1
34,114,App\Card,https://i.imgur.com/ZUfsOcZ.jpg,is_awaken,1
35,117,App\Card,https://i.imgur.com/dT7mBg4.jpg,not_awaken,1
36,117,App\Card,https://i.imgur.com/l3zjOnC.jpg,is_awaken,1
37,125,App\Card,https://i.imgur.com/prWcHSu.jpg,not_awaken,1
38,125,App\Card,https://i.imgur.com/51f4mvF.jpg,is_awaken,1
39,126,App\Card,https://i.imgur.com/L0iIB3B.jpg,not_awaken,1
40,130,App\Card,https://i.imgur.com/Nro3pxO.jpg,not_awaken,1
41,130,App\Card,https://i.imgur.com/5KljtIt.jpg,is_awaken,1
42,131,App\Card,https://i.imgur.com/9ZPsw1h.jpg,not_awaken,1
43,131,App\Card,https://i.imgur.com/m7tLGcX.jpg,is_awaken,1
44,136,App\Card,https://i.imgur.com/HWCEEIi.jpg,not_awaken,1
45,136,App\Card,https://i.imgur.com/IBTX9BV.jpg,is_awaken,1
46,137,App\Card,https://i.imgur.com/YZrl7RT.jpg,not_awaken,1
47,137,App\Card,https://i.imgur.com/5qCBBmj.jpg,is_awaken,1
48,139,App\Card,https://i.imgur.com/AzaIT4s.jpg,not_awaken,1
49,139,App\Card,https://i.imgur.com/DNHQwdu.jpg,is_awaken,1
